InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RefundAmount,ReturnReason,ReturnReasonClean,Date
568724,84816,-21,2011-09-28 16:27:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-09-28
568725,79000,-209,2011-09-28 16:28:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-09-28
C568748,84949,-12,2011-09-28 16:59:00,1.65,16389.0,United Kingdom,19.8,,Unspecified,2011-09-28
C568796,21363,-1,2011-09-29 10:20:00,4.95,17870.0,United Kingdom,4.95,,Unspecified,2011-09-29
C568799,M,-2,2011-09-29 10:34:00,90.0,17450.0,United Kingdom,180.0,Defective,Defective,2011-09-29
C568799,M,-1,2011-09-29 10:34:00,2.88,17450.0,United Kingdom,2.88,Changed Mind,Changed Mind,2011-09-29
C568830,20728,-9,2011-09-29 11:34:00,1.65,13725.0,United Kingdom,14.85,Changed Mind,Changed Mind,2011-09-29
C568830,84991,-24,2011-09-29 11:34:00,0.55,13725.0,United Kingdom,13.2,Defective,Defective,2011-09-29
C568830,23286,-40,2011-09-29 11:34:00,0.85,13725.0,United Kingdom,34.0,,Unspecified,2011-09-29
C568830,23287,-43,2011-09-29 11:34:00,0.85,13725.0,United Kingdom,36.55,Late Delivery,Late Delivery,2011-09-29
C568830,22730,-1,2011-09-29 11:34:00,3.75,13725.0,United Kingdom,3.75,Damaged,Damaged,2011-09-29
C568830,22384,-7,2011-09-29 11:34:00,1.65,13725.0,United Kingdom,11.55,Late Delivery,Late Delivery,2011-09-29
C568830,22382,-8,2011-09-29 11:34:00,1.65,13725.0,United Kingdom,13.2,Late Delivery,Late Delivery,2011-09-29
C568830,21212,-5,2011-09-29 11:34:00,0.55,13725.0,United Kingdom,2.75,Damaged,Damaged,2011-09-29
C568830,20725,-1,2011-09-29 11:34:00,1.65,13725.0,United Kingdom,1.65,Damaged,Damaged,2011-09-29
C568830,20726,-1,2011-09-29 11:34:00,1.65,13725.0,United Kingdom,1.65,Late Delivery,Late Delivery,2011-09-29
C568832,23113,-186,2011-09-29 11:35:00,5.15,17450.0,United Kingdom,957.9,Changed Mind,Changed Mind,2011-09-29
C568879,20725,-50,2011-09-29 12:38:00,1.45,14680.0,United Kingdom,72.5,,Unspecified,2011-09-29
C568879,23204,-50,2011-09-29 12:38:00,0.72,14680.0,United Kingdom,36.0,Damaged,Damaged,2011-09-29
C568879,23208,-53,2011-09-29 12:38:00,1.45,14680.0,United Kingdom,76.85,Damaged,Damaged,2011-09-29
C568879,23207,-82,2011-09-29 12:38:00,1.45,14680.0,United Kingdom,118.9,Damaged,Damaged,2011-09-29
C568879,84992,-72,2011-09-29 12:38:00,0.42,14680.0,United Kingdom,30.24,Changed Mind,Changed Mind,2011-09-29
C568879,21212,-72,2011-09-29 12:38:00,0.42,14680.0,United Kingdom,30.24,Changed Mind,Changed Mind,2011-09-29
C568879,21975,-23,2011-09-29 12:38:00,0.42,14680.0,United Kingdom,9.66,,Unspecified,2011-09-29
C568879,22355,-4,2011-09-29 12:38:00,0.72,14680.0,United Kingdom,2.88,Late Delivery,Late Delivery,2011-09-29
C568879,20719,-20,2011-09-29 12:38:00,0.72,14680.0,United Kingdom,14.4,WRONG ITEM,Wrong Item,2011-09-29
C568879,22356,-13,2011-09-29 12:38:00,0.72,14680.0,United Kingdom,9.36,Damaged,Damaged,2011-09-29
C568879,23205,-70,2011-09-29 12:38:00,0.72,14680.0,United Kingdom,50.4,Damaged,Damaged,2011-09-29
C568879,20728,-13,2011-09-29 12:38:00,1.45,14680.0,United Kingdom,18.85,Damaged,Damaged,2011-09-29
C568879,84032B,-4,2011-09-29 12:38:00,2.95,14680.0,United Kingdom,11.8,Changed Mind,Changed Mind,2011-09-29
C568879,84032A,-4,2011-09-29 12:38:00,2.95,14680.0,United Kingdom,11.8,Wrong Item,Wrong Item,2011-09-29
C568879,22112,-7,2011-09-29 12:38:00,4.95,14680.0,United Kingdom,34.65,Defective,Defective,2011-09-29
C568879,47566,-3,2011-09-29 12:38:00,4.15,14680.0,United Kingdom,12.45,Damaged,Damaged,2011-09-29
C568879,21479,-22,2011-09-29 12:38:00,3.75,14680.0,United Kingdom,82.5,Damaged,Damaged,2011-09-29
C568879,47566B,-33,2011-09-29 12:38:00,4.15,14680.0,United Kingdom,136.95000000000002,Changed Mind,Changed Mind,2011-09-29
C568879,21668,-6,2011-09-29 12:38:00,1.45,14680.0,United Kingdom,8.7,Changed Mind,Changed Mind,2011-09-29
C568879,22354,-1,2011-09-29 12:38:00,3.39,14680.0,United Kingdom,3.39,,Unspecified,2011-09-29
C568879,21936,-19,2011-09-29 12:38:00,2.95,14680.0,United Kingdom,56.05,,Unspecified,2011-09-29
C568879,22774,-14,2011-09-29 12:38:00,1.25,14680.0,United Kingdom,17.5,Damaged,Damaged,2011-09-29
C568879,22772,-2,2011-09-29 12:38:00,1.25,14680.0,United Kingdom,2.5,,Unspecified,2011-09-29
C568879,22771,-14,2011-09-29 12:38:00,1.25,14680.0,United Kingdom,17.5,Changed Mind,Changed Mind,2011-09-29
C568879,22775,-20,2011-09-29 12:38:00,1.25,14680.0,United Kingdom,25.0,Changed Mind,Changed Mind,2011-09-29
C568879,23256,-68,2011-09-29 12:38:00,3.75,14680.0,United Kingdom,255.0,Damaged,Damaged,2011-09-29
C568884,85099B,-100,2011-09-29 12:49:00,1.79,14680.0,United Kingdom,179.0,Late Delivery,Late Delivery,2011-09-29
C568884,23199,-50,2011-09-29 12:49:00,1.79,14680.0,United Kingdom,89.5,Damaged,Damaged,2011-09-29
C568884,47566,-50,2011-09-29 12:49:00,4.15,14680.0,United Kingdom,207.50000000000003,Wrong Item,Wrong Item,2011-09-29
C568899,23292,-1,2011-09-29 13:20:00,1.25,12619.0,Germany,1.25,Damaged,Damaged,2011-09-29
C568903,22068,-12,2011-09-29 13:29:00,1.65,16156.0,United Kingdom,19.8,Changed Mind,Changed Mind,2011-09-29
C568911,21801,-36,2011-09-29 13:44:00,0.42,15050.0,United Kingdom,15.12,Defective,Defective,2011-09-29
C569032,22659,-36,2011-09-30 10:40:00,1.65,15061.0,United Kingdom,59.4,,Unspecified,2011-09-30
C569034,23110,-1,2011-09-30 10:42:00,5.75,16240.0,United Kingdom,5.75,Late Delivery,Late Delivery,2011-09-30
C569034,22489,-1,2011-09-30 10:42:00,0.42,16240.0,United Kingdom,0.42,WRONG ITEM,Wrong Item,2011-09-30
C569038,23345,-1,2011-09-30 10:46:00,1.25,12940.0,United Kingdom,1.25,Late Delivery,Late Delivery,2011-09-30
C569038,23174,-2,2011-09-30 10:46:00,4.15,12940.0,United Kingdom,8.3,Wrong Item,Wrong Item,2011-09-30
C569038,22423,-1,2011-09-30 10:46:00,12.75,12940.0,United Kingdom,12.75,Changed Mind,Changed Mind,2011-09-30
569098,21098,-231,2011-09-30 12:09:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-09-30
569102,21098,-129,2011-09-30 12:25:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-09-30
C569107,22039,-25,2011-09-30 12:40:00,0.42,15150.0,United Kingdom,10.5,Changed Mind,Changed Mind,2011-09-30
C569109,23032,-3,2011-09-30 12:44:00,1.65,16523.0,United Kingdom,4.949999999999999,Late Delivery,Late Delivery,2011-09-30
C569112,23425,-2,2011-09-30 12:47:00,2.49,17405.0,United Kingdom,4.98,Damaged,Damaged,2011-09-30
C569112,22720,-1,2011-09-30 12:47:00,4.95,17405.0,United Kingdom,4.95,Late Delivery,Late Delivery,2011-09-30
C569112,22364,-1,2011-09-30 12:47:00,2.95,17405.0,United Kingdom,2.95,Damaged,Damaged,2011-09-30
C569112,22362,-3,2011-09-30 12:47:00,2.95,17405.0,United Kingdom,8.850000000000001,Damaged,Damaged,2011-09-30
C569112,22357,-2,2011-09-30 12:47:00,4.25,17405.0,United Kingdom,8.5,Changed Mind,Changed Mind,2011-09-30
C569112,85160B,-2,2011-09-30 12:47:00,0.39,17405.0,United Kingdom,0.78,Changed Mind,Changed Mind,2011-09-30
C569112,20914,-1,2011-09-30 12:47:00,2.95,17405.0,United Kingdom,2.95,Damaged,Damaged,2011-09-30
C569113,23045,-20,2011-09-30 12:50:00,4.15,13426.0,United Kingdom,83.0,Changed Mind,Changed Mind,2011-09-30
C569114,23171,-3,2011-09-30 12:50:00,1.65,14911.0,EIRE,4.949999999999999,Changed Mind,Changed Mind,2011-09-30
C569114,23172,-2,2011-09-30 12:50:00,1.65,14911.0,EIRE,3.3,Damaged,Damaged,2011-09-30
C569114,23170,-1,2011-09-30 12:50:00,1.65,14911.0,EIRE,1.65,Late Delivery,Late Delivery,2011-09-30
C569114,22698,-1,2011-09-30 12:50:00,2.95,14911.0,EIRE,2.95,Wrong Item,Wrong Item,2011-09-30
C569114,22607,-1,2011-09-30 12:50:00,9.95,14911.0,EIRE,9.95,Late Delivery,Late Delivery,2011-09-30
C569114,22699,-2,2011-09-30 12:50:00,2.95,14911.0,EIRE,5.9,Wrong Item,Wrong Item,2011-09-30
C569114,22832,-2,2011-09-30 12:50:00,10.75,14911.0,EIRE,21.5,Changed Mind,Changed Mind,2011-09-30
C569114,22601,-2,2011-09-30 12:50:00,0.85,14911.0,EIRE,1.7,,Unspecified,2011-09-30
C569114,22494,-7,2011-09-30 12:50:00,1.25,14911.0,EIRE,8.75,,Unspecified,2011-09-30
C569114,22487,-1,2011-09-30 12:50:00,9.95,14911.0,EIRE,9.95,Late Delivery,Late Delivery,2011-09-30
C569114,22423,-1,2011-09-30 12:50:00,12.75,14911.0,EIRE,12.75,Damaged,Damaged,2011-09-30
C569114,22197,-1,2011-09-30 12:50:00,0.85,14911.0,EIRE,0.85,Damaged,Damaged,2011-09-30
C569115,POST,-1,2011-09-30 12:51:00,7.62,13426.0,United Kingdom,7.62,Defective,Defective,2011-09-30
C569116,22596,-12,2011-09-30 12:52:00,1.25,13320.0,United Kingdom,15.0,Changed Mind,Changed Mind,2011-09-30
C569117,23409,-1,2011-09-30 12:54:00,3.75,17506.0,United Kingdom,3.75,damaged,Damaged,2011-09-30
C569117,23408,-2,2011-09-30 12:54:00,2.08,17506.0,United Kingdom,4.16,Wrong Item,Wrong Item,2011-09-30
C569119,21915,-1,2011-09-30 12:57:00,1.25,14194.0,United Kingdom,1.25,Changed Mind,Changed Mind,2011-09-30
C569119,84978,-1,2011-09-30 12:57:00,1.25,14194.0,United Kingdom,1.25,Changed Mind,Changed Mind,2011-09-30
C569119,22892,-1,2011-09-30 12:57:00,1.25,14194.0,United Kingdom,1.25,Late Delivery,Late Delivery,2011-09-30
569121,21244,-38,2011-09-30 13:03:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-09-30
C569128,21733,-1,2011-09-30 13:34:00,2.95,15034.0,United Kingdom,2.95,damaged,Damaged,2011-09-30
C569128,22729,-1,2011-09-30 13:34:00,3.75,15034.0,United Kingdom,3.75,Changed Mind,Changed Mind,2011-09-30
C569128,22727,-1,2011-09-30 13:34:00,3.75,15034.0,United Kingdom,3.75,,Unspecified,2011-09-30
C569128,22726,-2,2011-09-30 13:34:00,3.75,15034.0,United Kingdom,7.5,Changed Mind,Changed Mind,2011-09-30
569131,22927,-5,2011-09-30 13:49:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-09-30
C569138,23118,-1,2011-09-30 14:48:00,7.5,14911.0,EIRE,7.5,Damaged,Damaged,2011-09-30
C569233,85114B,-2,2011-10-02 15:26:00,1.65,17841.0,United Kingdom,3.3,Late Delivery,Late Delivery,2011-10-02
C569233,22350,-1,2011-10-02 15:26:00,2.55,17841.0,United Kingdom,2.55,Changed Mind,Changed Mind,2011-10-02
C569233,22467,-2,2011-10-02 15:26:00,2.55,17841.0,United Kingdom,5.1,Changed Mind,Changed Mind,2011-10-02
C569245,CRUK,-1,2011-10-03 09:57:00,361.59,14096.0,United Kingdom,361.59,Damaged,Damaged,2011-10-03
C569251,85066,-1,2011-10-03 10:37:00,12.75,12957.0,United Kingdom,12.75,Late Delivery,Late Delivery,2011-10-03
569256,20774,-14,2011-10-03 11:15:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-10-03
C569318,22628,-1,2011-10-03 12:14:00,4.95,13505.0,Switzerland,4.95,Damaged,Damaged,2011-10-03
C569318,22328,-3,2011-10-03 12:14:00,2.95,13505.0,Switzerland,8.850000000000001,Damaged,Damaged,2011-10-03
C569318,22326,-1,2011-10-03 12:14:00,2.95,13505.0,Switzerland,2.95,Damaged,Damaged,2011-10-03
C569320,23112,-2,2011-10-03 12:19:00,7.5,15301.0,United Kingdom,15.0,Defective,Defective,2011-10-03
C569320,22635,-2,2011-10-03 12:19:00,9.95,15301.0,United Kingdom,19.9,Wrong Item,Wrong Item,2011-10-03
569335,84660A,-15,2011-10-03 13:57:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-10-03
569341,82600,-458,2011-10-03 14:19:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-10-03
569347,85086A,-6,2011-10-03 14:38:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-03
C569370,22221,-1,2011-10-03 15:41:00,9.95,12484.0,Spain,9.95,Changed Mind,Changed Mind,2011-10-03
569376,85106,-9,2011-10-03 16:29:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-03
569377,22784,-14,2011-10-03 16:30:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-03
569378,72799F,-5,2011-10-03 16:31:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-03
569379,16015,-69,2011-10-03 16:33:00,0.0,,United Kingdom,0.0,,Unspecified,2011-10-03
569380,21809,-140,2011-10-03 16:40:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-10-03
C569387,23284,-200,2011-10-03 16:49:00,7.08,14031.0,United Kingdom,1416.0,,Unspecified,2011-10-03
C569390,M,-1,2011-10-03 16:53:00,152.78,15502.0,United Kingdom,152.78,Wrong Item,Wrong Item,2011-10-03
C569390,M,-1,2011-10-03 16:53:00,32.22,15502.0,United Kingdom,32.22,Late Delivery,Late Delivery,2011-10-03
C569390,M,-1,2011-10-03 16:53:00,120.0,15502.0,United Kingdom,120.0,Changed Mind,Changed Mind,2011-10-03
569391,84625C,-32,2011-10-03 17:13:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-10-03
569392,47504K,-275,2011-10-03 17:15:00,0.0,,United Kingdom,0.0,Defective,Defective,2011-10-03
569393,23152,-23,2011-10-03 17:15:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-10-03
569394,21163,-70,2011-10-03 17:16:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-03
C569395,22945,-6,2011-10-03 17:18:00,0.85,14188.0,United Kingdom,5.1,Changed Mind,Changed Mind,2011-10-03
C569410,46000S,-8,2011-10-04 09:48:00,1.45,13364.0,United Kingdom,11.6,Damaged,Damaged,2011-10-04
C569410,23574,-1,2011-10-04 09:48:00,7.5,13364.0,United Kingdom,7.5,damaged,Damaged,2011-10-04
C569410,23396,-4,2011-10-04 09:48:00,3.75,13364.0,United Kingdom,15.0,,Unspecified,2011-10-04
C569410,23393,-4,2011-10-04 09:48:00,3.75,13364.0,United Kingdom,15.0,Changed Mind,Changed Mind,2011-10-04
C569410,23034,-6,2011-10-04 09:48:00,1.45,13364.0,United Kingdom,8.7,Late Delivery,Late Delivery,2011-10-04
C569410,23032,-6,2011-10-04 09:48:00,1.65,13364.0,United Kingdom,9.9,Wrong Item,Wrong Item,2011-10-04
C569410,23029,-6,2011-10-04 09:48:00,1.65,13364.0,United Kingdom,9.9,Late Delivery,Late Delivery,2011-10-04
C569410,23026,-12,2011-10-04 09:48:00,2.08,13364.0,United Kingdom,24.96,Changed Mind,Changed Mind,2011-10-04
C569410,22805,-12,2011-10-04 09:48:00,1.25,13364.0,United Kingdom,15.0,Changed Mind,Changed Mind,2011-10-04
C569410,21669,-12,2011-10-04 09:48:00,1.45,13364.0,United Kingdom,17.4,Damaged,Damaged,2011-10-04
C569421,22592,-1,2011-10-04 10:37:00,3.75,15339.0,United Kingdom,3.75,WRONG ITEM,Wrong Item,2011-10-04
C569421,22423,-1,2011-10-04 10:37:00,12.75,15339.0,United Kingdom,12.75,,Unspecified,2011-10-04
C569422,20979,-16,2011-10-04 10:38:00,1.25,12546.0,Spain,20.0,Late Delivery,Late Delivery,2011-10-04
C569456,22768,-2,2011-10-04 11:22:00,9.95,17675.0,United Kingdom,19.9,Wrong Item,Wrong Item,2011-10-04
C569456,22767,-2,2011-10-04 11:22:00,9.95,17675.0,United Kingdom,19.9,Wrong Item,Wrong Item,2011-10-04
569464,23268,-1440,2011-10-04 11:40:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-10-04
569465,23269,-1440,2011-10-04 11:41:00,0.0,,United Kingdom,0.0,,Unspecified,2011-10-04
569466,23270,-2880,2011-10-04 11:42:00,0.0,,United Kingdom,0.0,damaged,Damaged,2011-10-04
C569485,23236,-1,2011-10-04 12:47:00,2.89,12705.0,Germany,2.89,Wrong Item,Wrong Item,2011-10-04
C569485,23241,-2,2011-10-04 12:47:00,2.08,12705.0,Germany,4.16,Defective,Defective,2011-10-04
C569490,15056N,-33,2011-10-04 13:15:00,5.95,12457.0,Cyprus,196.35,Late Delivery,Late Delivery,2011-10-04
C569495,21843,-1,2011-10-04 13:43:00,10.95,,Hong Kong,10.95,Wrong Item,Wrong Item,2011-10-04
C569525,22488,-4,2011-10-04 14:48:00,1.65,16474.0,United Kingdom,6.6,Changed Mind,Changed Mind,2011-10-04
C569525,22457,-1,2011-10-04 14:48:00,2.95,16474.0,United Kingdom,2.95,Damaged,Damaged,2011-10-04
C569526,22796,-1,2011-10-04 14:51:00,9.95,15044.0,United Kingdom,9.95,Defective,Defective,2011-10-04
C569547,23112,-1,2011-10-04 17:22:00,7.5,14834.0,United Kingdom,7.5,,Unspecified,2011-10-04
C569548,85123A,-1,2011-10-04 17:31:00,2.95,18053.0,United Kingdom,2.95,,Unspecified,2011-10-04
C569549,20726,-10,2011-10-04 17:32:00,1.65,15955.0,United Kingdom,16.5,Defective,Defective,2011-10-04
C569552,15034,-1200,2011-10-04 17:44:00,0.07,14533.0,United Kingdom,84.00000000000001,Wrong Item,Wrong Item,2011-10-04
C569553,23131,-1,2011-10-04 17:48:00,4.15,16362.0,United Kingdom,4.15,Defective,Defective,2011-10-04
C569553,84947,-3,2011-10-04 17:48:00,1.25,16362.0,United Kingdom,3.75,,Unspecified,2011-10-04
C569554,22197,-3,2011-10-04 17:51:00,0.85,16401.0,United Kingdom,2.55,Defective,Defective,2011-10-04
C569554,20727,-2,2011-10-04 17:51:00,1.65,16401.0,United Kingdom,3.3,Changed Mind,Changed Mind,2011-10-04
C569636,22996,-4,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,1.68,damaged,Damaged,2011-10-05
C569636,22998,-2,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,0.84,,Unspecified,2011-10-05
C569636,22997,-2,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,0.84,,Unspecified,2011-10-05
C569636,22994,-1,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,0.42,damaged,Damaged,2011-10-05
C569636,23002,-5,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,2.1,Changed Mind,Changed Mind,2011-10-05
C569636,22964,-1,2011-10-05 12:14:00,2.1,12841.0,United Kingdom,2.1,,Unspecified,2011-10-05
C569636,23295,-1,2011-10-05 12:14:00,0.83,12841.0,United Kingdom,0.83,Changed Mind,Changed Mind,2011-10-05
C569636,47566B,-3,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,14.85,Damaged,Damaged,2011-10-05
C569636,47566,-11,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,54.45,Defective,Defective,2011-10-05
C569636,23004,-2,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,0.84,Changed Mind,Changed Mind,2011-10-05
C569636,23298,-1,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,4.95,Wrong Item,Wrong Item,2011-10-05
C569636,23297,-4,2011-10-05 12:14:00,1.65,12841.0,United Kingdom,6.6,WRONG ITEM,Wrong Item,2011-10-05
C569636,22993,-2,2011-10-05 12:14:00,1.25,12841.0,United Kingdom,2.5,Damaged,Damaged,2011-10-05
C569636,23299,-2,2011-10-05 12:14:00,3.75,12841.0,United Kingdom,7.5,damaged,Damaged,2011-10-05
C569636,23307,-22,2011-10-05 12:14:00,0.55,12841.0,United Kingdom,12.1,Damaged,Damaged,2011-10-05
C569636,22960,-2,2011-10-05 12:14:00,4.25,12841.0,United Kingdom,8.5,Changed Mind,Changed Mind,2011-10-05
C569636,22910,-6,2011-10-05 12:14:00,2.95,12841.0,United Kingdom,17.700000000000003,Changed Mind,Changed Mind,2011-10-05
C569636,22694,-2,2011-10-05 12:14:00,2.1,12841.0,United Kingdom,4.2,Late Delivery,Late Delivery,2011-10-05
C569636,22470,-1,2011-10-05 12:14:00,2.95,12841.0,United Kingdom,2.95,Wrong Item,Wrong Item,2011-10-05
C569644,23112,-1,2011-10-05 12:31:00,7.5,14534.0,United Kingdom,7.5,WRONG ITEM,Wrong Item,2011-10-05
C569655,22990,-2,2011-10-05 12:58:00,4.95,14534.0,United Kingdom,9.9,Late Delivery,Late Delivery,2011-10-05
C569655,47566,-1,2011-10-05 12:58:00,4.95,14534.0,United Kingdom,4.95,Late Delivery,Late Delivery,2011-10-05
C569655,22971,-4,2011-10-05 12:58:00,2.55,14534.0,United Kingdom,10.2,Damaged,Damaged,2011-10-05
C569655,21395,-6,2011-10-05 12:58:00,0.39,14534.0,United Kingdom,2.34,Changed Mind,Changed Mind,2011-10-05
C569655,21394,-6,2011-10-05 12:58:00,0.39,14534.0,United Kingdom,2.34,damaged,Damaged,2011-10-05
C569655,22728,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,3.75,Wrong Item,Wrong Item,2011-10-05
C569655,22730,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,3.75,Damaged,Damaged,2011-10-05
C569655,22727,-2,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,7.5,Changed Mind,Changed Mind,2011-10-05
C569655,22729,-2,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,7.5,damaged,Damaged,2011-10-05
C569655,20728,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,1.65,Changed Mind,Changed Mind,2011-10-05
C569655,84380,-1,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,1.45,Changed Mind,Changed Mind,2011-10-05
C569655,23188,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,1.65,Defective,Defective,2011-10-05
C569655,22961,-1,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,1.45,damaged,Damaged,2011-10-05
C569655,23309,-1,2011-10-05 12:58:00,0.55,14534.0,United Kingdom,0.55,Damaged,Damaged,2011-10-05
C569655,22911,-3,2011-10-05 12:58:00,2.95,14534.0,United Kingdom,8.850000000000001,Damaged,Damaged,2011-10-05
C569655,23207,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,3.3,Damaged,Damaged,2011-10-05
C569655,22383,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,3.3,Damaged,Damaged,2011-10-05
C569655,22477,-1,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,1.25,Wrong Item,Wrong Item,2011-10-05
C569655,23302,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,1.65,Wrong Item,Wrong Item,2011-10-05
C569655,23300,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,3.3,Changed Mind,Changed Mind,2011-10-05
C569655,23301,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,1.65,Wrong Item,Wrong Item,2011-10-05
C569655,22963,-12,2011-10-05 12:58:00,0.85,14534.0,United Kingdom,10.2,Changed Mind,Changed Mind,2011-10-05
C569655,22993,-3,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,3.75,damaged,Damaged,2011-10-05
C569655,22962,-12,2011-10-05 12:58:00,0.85,14534.0,United Kingdom,10.2,Damaged,Damaged,2011-10-05
C569655,22659,-2,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,3.9,Changed Mind,Changed Mind,2011-10-05
C569655,22964,-1,2011-10-05 12:58:00,2.1,14534.0,United Kingdom,2.1,Wrong Item,Wrong Item,2011-10-05
C569655,22382,-7,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,11.55,Changed Mind,Changed Mind,2011-10-05
C569655,22961,-2,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,2.9,Late Delivery,Late Delivery,2011-10-05
C569655,22966,-2,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,2.5,,Unspecified,2011-10-05
C569655,22991,-2,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,3.9,Changed Mind,Changed Mind,2011-10-05
C569655,22992,-3,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,5.85,,Unspecified,2011-10-05
C569663,21925,-2,2011-10-05 13:29:00,1.25,17841.0,United Kingdom,2.5,Late Delivery,Late Delivery,2011-10-05
C569663,21381,-1,2011-10-05 13:29:00,1.69,17841.0,United Kingdom,1.69,Damaged,Damaged,2011-10-05
C569663,21670,-1,2011-10-05 13:29:00,1.45,17841.0,United Kingdom,1.45,Wrong Item,Wrong Item,2011-10-05
C569682,23239,-6,2011-10-05 14:33:00,4.15,15351.0,United Kingdom,24.9,Defective,Defective,2011-10-05
C569682,11001,-2,2011-10-05 14:33:00,1.69,15351.0,United Kingdom,3.38,WRONG ITEM,Wrong Item,2011-10-05
C569682,23397,-1,2011-10-05 14:33:00,9.95,15351.0,United Kingdom,9.95,Changed Mind,Changed Mind,2011-10-05
C569682,84968C,-1,2011-10-05 14:33:00,12.75,15351.0,United Kingdom,12.75,Wrong Item,Wrong Item,2011-10-05
C569733,POST,-1,2011-10-06 09:57:00,18.0,12500.0,Germany,18.0,,Unspecified,2011-10-06
C569733,78033,-2,2011-10-06 09:57:00,5.95,12500.0,Germany,11.9,Damaged,Damaged,2011-10-06
C569743,20713,-30,2011-10-06 10:57:00,2.08,15769.0,United Kingdom,62.400000000000006,Defective,Defective,2011-10-06
C569743,23199,-120,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,214.8,Damaged,Damaged,2011-10-06
C569743,23200,-120,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,214.8,Damaged,Damaged,2011-10-06
C569743,22389,-100,2011-10-06 10:57:00,2.1,15769.0,United Kingdom,210.0,Changed Mind,Changed Mind,2011-10-06
